gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps,num_effect_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
REG1B,0.255404736641132,0.468202045383125,0.23685041524439,0.215822001488765,10454,312214,989,REG1B,0.729187946522139,0.660779122754242,0.399847601030379,0.36458326145597,0.232339055902832,0.147581793780228,0.065246862075623,0.000393874389022736,1562,146,10454,312214,989,P48304,Lithostathine-1-beta,2,79312156,79315145
REG3A,0.795269790561514,0.60257109398978,0.231556746630263,0.257026263802563,10454,312214,990,REG3A,0.876750236615089,0.988030745533312,0.99554929428391,0.454912983723493,0.513973615542824,0.379356999248878,0.0418191292576648,0.00046192239010318,1560,115,10454,312214,990,Q06141,Regenerating islet-derived protein 3-alpha,2,79384132,79386879
REG3G,0.536484260727286,0.55957237591627,0.183327828651322,0.155319454123827,10454,317550,991,REG3G,0.265475053146221,100,100,0.876635116320624,100,100,0.0489642567489343,3.25219658649918e-06,1552,48,10454,317550,991,Q6UW15,Regenerating islet-derived protein 3-gamma,2,79252812,79255631
REG4,0.314779138921739,0.571802972707108,0.828707448079867,0.31804975823306,10454,312609,992,REG4,0.290366605862425,0.396866220869373,0.392750380834528,0.099923545453683,0.0569227713148776,0.0819723375423309,0.0225827406776241,7.17566596531634e-05,469,55,10454,312609,992,Q9BYZ8,Regenerating islet-derived protein 4,1,120336641,120354283
RELT,0.374232614022528,0.499813091187861,0.837557030205887,0.886554885932174,10454,312640,993,RELT,0.682904858289521,0.316717108963402,0.14420310337321,0.528083462939189,0.81489610515208,0.915299180029751,0.0671171933742021,0.000881462772108969,663,90,10454,312640,993,Q969Z4,Tumor necrosis factor receptor superfamily member 19L,11,73087309,73108519
RET,0.0977380589260295,0.295036761781216,0.455898882572787,0.308863261860205,10454,312825,994,RET,0.438580064964846,0.383646535375401,0.251304282999628,0.0930994649447481,0.224259446905986,0.680147071802522,0.117773113043307,0.00185822895813397,1420,175,10454,312825,994,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret,10,43572475,43625799
RETN,0.982913319868983,0.906688157746638,0.788981181699767,0.757753754945561,10454,312718,995,RETN,0.707467311101091,0.930222426101155,0.950525636618815,0.406958296242135,0.547676215317553,0.472350057524609,0.0417616342936464,0.000652013815485389,1379,344,10454,312718,995,Q9HD89,Resistin,19,7733930,7735334
RGMA,0.757979646806782,0.830377071594472,0.303808007858875,0.287973515972679,10454,312346,996,RGMA,0.421274933310268,100,100,0.691052870854035,100,100,0.0569143514321115,3.99397861647875e-06,1576,230,10454,312346,996,Q96B86,Repulsive guidance molecule A,15,93586636,93632433
RGMB,0.940741148620458,0.589704150556172,0.854561574739841,0.922314555427809,10454,312346,997,RGMB,0.956973458591948,100,100,0.668501684008496,100,100,0.0229269013519665,2.55911967789344e-05,988,59,10454,312346,997,Q6NW40,RGM domain family member B,5,98104354,98134347
RIDA,0.912379030974722,0.50979924590316,0.23961468270504,0.724950050200752,10454,318083,998,RIDA,0.137383333019797,100,100,0.468098549977684,100,100,0.0525998054662388,8.31491538169836e-05,1004,20,10454,318083,998,P52758,2-iminobutanoate/2-iminopropanoate deaminase,8,99114572,99129469
RNASE1,0.505078383490525,0.669049987780931,0.63340026698431,0.805863610391261,10454,317378,999,RNASE1,0.419334044048226,100,100,0.260832712945776,100,100,0.0323558684263208,5.10401730532828e-05,1407,32,10454,317378,999,P07998,Ribonuclease pancreatic,14,21269387,21271437
RNASE10,0.545196788154381,0.535719558634511,0.311526697474321,0.867013591092311,10454,318239,1000,RNASE10,0.276827458752573,0.553510019942512,0.983883066570036,0.00409639969281831,0.0156035779572885,0.777377422198384,0.425562307070477,0.02677141955954,1741,236,10454,318239,1000,Q5GAN6,Inactive ribonuclease-like protein 10,14,20973696,20979328
RNASE3,0.862514491265205,0.711444089196823,0.659030012311617,0.74938246260673,10454,312786,1001,RNASE3,0.557712021233653,0.794169303096418,0.732039912242716,0.118981420783711,0.256486596157734,0.589783126931315,0.0456966510541618,0.000398339710420048,1361,199,10454,312786,1001,P12724,Eosinophil cationic protein,14,21359558,21360507
RNASE4,0.963708210518483,0.60155614321805,0.843088291257007,0.853755260569083,10454,318427,1002,RNASE4,0.991308555718691,0.789170521451135,0.491425136826218,0.860157062811411,0.599942803453899,0.319546182810766,0.0721423293415911,0.00021536306989581,1589,198,10454,318427,1002,P34096,Ribonuclease 4,14,21152259,21168761
RNASE6,0.0087737755635573,0.190548761569966,0.530710926517557,0.815286741460749,10454,317603,1003,RNASE6,0.264976171407738,100,100,0.197269128313016,100,100,0.0969973526019948,3.44194616429124e-06,1409,102,10454,317603,1003,Q93091,Ribonuclease K6,14,21249210,21250626
RNASET2,0.949340053050378,0.578258917944603,0.811868725921052,0.0897208342283703,10454,312380,1004,RNASET2,0.197954932931036,0.344295833203175,0.490620102852076,0.0350826758462693,0.0763531308573746,0.401566059898076,0.110461473675186,0.00125009639307557,1568,133,10454,312380,1004,O00584,Ribonuclease T2,6,167342992,167370679
RNF149,0.70282730168037,0.650153910704571,0.999180536751162,0.670256100695645,10454,318239,1005,RNF149,0.389086331975116,100,100,0.554519380419322,100,100,0.0397585051720738,1.67219706938328e-06,1020,32,10454,318239,1005,Q8NC42,E3 ubiquitin-protein ligase RNF149,2,101887681,101925163
ROBO1,0.405785878897878,0.492141787501737,0.526075696190161,0.514767842813243,10454,312609,1006,ROBO1,0.359875132961518,100,100,0.572462031569408,100,100,0.0309655730045235,5.14305077707569e-05,1817,136,10454,312609,1006,Q9Y6N7,Roundabout homolog 1,3,78646390,79816965
ROBO2,0.124491803567724,0.716420540064275,0.0284857922318187,0.290874254148571,10454,312346,1007,ROBO2,0.0273988940871927,0.0125528764056821,0.0485698012859165,0.187253279842445,0.00492252018604823,0.00286931404674517,0.0162165556701968,7.23763454615431e-05,2340,191,10454,312346,1007,Q9HCK4,Roundabout homolog 2,3,75955846,77699115
ROR1,0.812028841429552,0.683283615093981,0.741454919851454,0.875880557475437,10454,312630,1008,ROR1,0.42732198252666,0.701292671389658,0.777846450376122,0.862734903175963,0.155324852879612,0.05458969017698,0.058681936973623,0.000219965864971203,1437,202,10454,312630,1008,Q01973,Inactive tyrosine-protein kinase transmembrane receptor ROR1,1,64239693,64647181
RSPO1,0.732448432460145,0.934262784935093,0.92030596915574,0.439431098273961,10454,312918,1009,RSPO1,0.796371452957716,0.87385096388925,0.652232851551782,0.698765170374553,0.785491444160948,0.563820937032832,0.0368069683859307,0.000111969140389954,1025,69,10454,312918,1009,Q2MKA7,R-spondin-1,1,38076951,38100595
RSPO3,0.787399858550633,0.534656786189985,0.132120535822572,0.9915236761701,10454,312360,1010,RSPO3,0.232701919035633,0.409520608215548,0.547775536118114,0.117516790233684,0.289519826817258,0.864873788438851,0.0188804214503817,5.99454047509559e-06,714,87,10454,312360,1010,Q9BXY4,R-spondin-3,6,127439749,127518910
RTBDN,0.0808868061493461,0.214589762869566,0.571892276915094,0.943477719390125,10454,312825,1011,RTBDN,0.771799723704365,100,100,0.525320493776939,100,100,0.0121530297565443,0.000165604778377319,794,53,10454,312825,1011,Q9BSG5,Retbindin,19,12936292,12946242
RTN4R,0.228793731147197,0.40951649892283,0.729587469826426,0.672982803303684,10454,312360,1012,RTN4R,0.855715057936927,0.0976920426664146,0.0316272574250336,0.692752266649581,0.833484121046897,0.64821408618936,0.0971267273786451,0.000690960176069169,788,136,10454,312360,1012,Q9BZR6,Reticulon-4 receptor,22,20228938,20270769
S100A12,0.659578347369956,0.654288519881846,0.398643659861723,0.699197570590662,10454,313144,1013,S100A12,0.5572635084042,0.790184583484402,0.722064315609013,0.0729949827081072,0.194501005217981,0.806043601328059,0.0278232854983167,0.000692663663240822,991,6,10454,313144,1013,P80511,Protein S100-A12,1,153346184,153348125
S100A13,0.74570901763802,0.573161562111543,0.825077809262327,0.939917032352824,10454,318326,1014,S100A13,0.258399246382088,100,100,0.148781981537095,100,100,0.0323262390657311,2.6661640613226e-05,803,78,10454,318326,1014,Q99584,Protein S100-A13,1,153591263,153606568
S100A14,0.0426333916495814,0.109861023682373,0.449463506256882,0.585317067039306,10454,317463,1015,S100A14,0.753066840871884,0.771574605166181,0.517108479293947,0.668691053163869,0.502592909559652,0.274763301106655,0.0128750850913627,0.000776960951228919,798,12,10454,317463,1015,Q9HCY8,Protein S100-A14,1,153586731,153589462
S100A4,0.464813317571513,0.644200766872887,0.481204815990461,0.525276851582913,10454,312549,1016,S100A4,0.921814541902959,0.953300255993614,0.769307068327683,0.83997296370479,0.0358648077004681,0.0101111299527966,0.0142082207698508,9.54254262432907e-07,839,55,10454,312549,1016,P26447,Protein S100-A4,1,153516089,153522612
S100P,0.672051490573975,0.714036637755304,0.691919258040686,0.664055876293006,10454,313327,1017,S100P,0.160448748776248,0.343520805137919,0.682693289153421,0.834390751062333,0.289133011119862,0.118425525831945,0.0227255582242382,5.70569671927044e-05,1379,47,10454,313327,1017,P25815,Protein S100-P,4,6694796,6698897
SAA4,0.318089742182156,0.662983276111643,0.83618583612421,0.987382136829313,10454,317354,1018,SAA4,0.488199595248895,0.784505473188365,0.943998873726383,0.462975972612734,0.664390983149367,0.597305541996366,0.0259461849148507,4.46569498851597e-05,1085,138,10454,317354,1018,P35542,Serum amyloid A-4 protein,11,18252896,18258440
SAMD9L,0.0593959126543512,0.472202751294754,0.441548658081977,0.58660983277324,10454,312713,1019,SAMD9L,0.184471766921948,0.00409227700397694,0.00237338451280876,0.804934396085731,0.946671873273261,0.825494227477682,0.0420922144859275,0.00335682262642735,552,44,10454,312713,1019,Q8IVG5,Sterile alpha motif domain-containing protein 9-like,7,92759368,92777682
SAT2,0.990793804487585,0.452060183567105,0.240684921951223,0.846602811061731,10454,317953,1020,SAT2,0.125264625347041,0.237625815036168,0.469151085076738,0.675610785934622,0.21384176379123,0.0880359795298044,0.130559760369218,0.00518434048293955,793,68,10454,317953,1020,Q96F10,Thialysine N-epsilon-acetyltransferase,17,7529552,7531194
SBSN,0.587916331207256,0.457939422893379,0.397948392073755,0.581209015127806,10454,317482,1021,SBSN,0.913923337738368,0.565823587049942,0.288371493996209,0.651566807933891,0.0961623769722444,0.0343038162495507,0.153071103381437,0.00346456127111264,1211,70,10454,317482,1021,Q6UWP8,Suprabasin,19,36014269,36019253
SCARA5,0.541641179743141,0.539795275406258,0.756353848198069,0.751263564445093,10454,312346,1022,SCARA5,0.424077865052264,0.369580800178033,0.244972290853141,0.300745797308935,0.49555371439699,0.563736415218997,0.0719638421751044,0.000256571967690427,1554,70,10454,312346,1022,Q6ZMJ2,Scavenger receptor class A member 5,8,27727399,27850244
SCARB2,0.942400289069612,0.575920581016461,0.158901610431629,0.367269831256899,10454,313562,1023,SCARB2,0.490529446459154,0.757059571238959,0.775569144935302,0.494798209223846,0.100059478511683,0.0419331679154266,0.0391168607364438,7.53239299127671e-05,1239,134,10454,313562,1023,Q14108,Lysosome membrane protein 2,4,77079890,77135046
SCARF1,0.21990592538102,0.4877339193233,0.351477493793911,0.930240875828096,10454,312214,1024,SCARF1,0.23091814424055,0.469697920498107,0.782516092601077,0.0484457158030569,0.125649615982775,0.614226792235529,0.0896038437837695,1.25068726842265e-05,1200,157,10454,312214,1024,Q14162,Scavenger receptor class F member 1,17,1537152,1549041
SCARF2,0.760404382785445,0.587058724611847,0.443575287533776,0.366725191181075,10454,312346,1025,SCARF2,0.535255747359342,0.485351381485182,0.302912476835331,0.0143217871967268,0.0466751498481652,0.717338646854772,0.0632088139105878,6.09258542849743e-05,793,40,10454,312346,1025,Q96GP6,Scavenger receptor class F member 2,22,20778874,20792146
SCG3,0.859897481863462,0.743113207018905,0.92318386817263,0.711771898271043,10454,312609,1026,SCG3,0.0737371760709837,0.0314459907328684,0.0537277542343934,0.0345091968800917,0.101657865927037,0.748264489641308,0.23519400143949,0.0152532143981062,940,174,10454,312609,1026,Q8WXD2,Secretogranin-3,15,51973550,52013223
SCGB1A1,0.820913493177207,0.460508956696509,0.0141229054877278,0.015777528691644,10454,312622,1027,SCGB1A1,0.58043021112414,0.04776440542786,0.01623586781203,0.932906007521137,0.99544720862338,0.963987408953107,0.064812162018473,0.00581808262283478,666,59,10454,312622,1027,P11684,Uteroglobin,11,62172575,62190667
SCGB3A1,0.695289450574078,0.645776278804042,0.910454483881579,0.886404752672554,10454,318083,1028,SCGB3A1,0.855055733489611,0.97470983958723,0.893678082762993,0.706253637118874,0.769034408248924,0.535900426826372,0.0105674801598393,0.000126889998748185,1329,57,10454,318083,1028,Q96QR1,Secretoglobin family 3A member 1,5,180017103,180018540
SCGB3A2,0.321065429625473,0.443840972477823,0.630197690838999,0.991020795668261,10454,312549,1029,SCGB3A2,0.782582961909563,0.950876796298726,0.875385242281337,0.136128718049308,0.0258305195405713,0.0240474137838787,0.0272631087018863,1.93164501548418e-06,703,71,10454,312549,1029,Q96PL1,Secretoglobin family 3A member 2,5,147250245,147261754
SCLY,0.0764193501925586,0.451903598394872,0.58522026383249,0.951501553099523,10454,312471,1030,SCLY,0.209738411078521,0.019682349893408,0.0121928419903626,0.534924639438242,0.0182619334125547,0.00576978098765075,0.0209881608469749,1.77179667485171e-05,1525,87,10454,312471,1030,Q96I15,Selenocysteine lyase,2,238969530,239008054
SCN4B,0.0806158450275969,0.21511407550342,0.123523301674287,0.1349469244677,10454,318239,1031,SCN4B,0.634257794479867,0.872365050027535,0.828778181619613,0.0926295029788383,0.228970391777389,0.728755458024927,0.296590066144818,0.00838366659982968,933,157,10454,318239,1031,Q8IWT1,Sodium channel subunit beta-4,11,118004092,118023603
SCPEP1,0.452352757379606,0.485208618697291,0.546755381727079,0.919240326584806,10454,318351,1032,SCPEP1,0.318129785496998,0.24005810541778,0.172961318665783,0.552054385390661,0.822027378779233,0.844813975824917,0.0705635795099714,0.00610072699462009,959,54,10454,318351,1032,Q9HB40,Retinoid-inducible serine carboxypeptidase,17,55055466,55084129
SDC1,0.71173886792252,0.578000666068143,0.0940881814530954,0.707103566552785,10454,312630,1033,SDC1,0.034993769212159,100,100,0.972971723481493,100,100,0.0107310898978763,1.734672574499e-05,1272,46,10454,312630,1033,P18827,Syndecan-1,2,20400558,20425194
SDC4,0.210576227695897,0.405035320280947,0.503429672357977,0.641841086623361,10454,312630,1034,SDC4,0.708606880149603,100,100,0.629479484197091,100,100,0.0337036569808451,2.27584912010324e-07,1113,100,10454,312630,1034,P31431,Syndecan-4,20,43953928,43977064
SDCCAG8,0.216920992950472,0.310123445700018,0.192900202125793,0.77034726889371,10454,317550,1035,SDCCAG8,0.210357896071848,100,100,0.133940894727499,100,100,0.0233676009818273,5.2557830053186e-05,816,43,10454,317550,1035,Q86SQ7,Serologically defined colon cancer antigen 8,1,243419320,243663394
SDK2,0.0077450254208582,0.371274595241268,0.501136221188789,0.512726824971323,10454,318083,1036,SDK2,0.110608850906121,0.187899199254621,0.371607432812041,0.672243095607763,0.0123945920223503,0.00335796378002175,0.120933107582666,0.00126282208912721,1917,98,10454,318083,1036,Q58EX2,Protein sidekick-2,17,71330523,71640228
SELL,0.598499753262598,0.504607629270131,0.918923785666013,0.962196210570856,10454,317354,1037,SELL,0.826663671295145,100,100,0.172236098009922,100,100,0.0965695149539425,2.74374260214781e-06,1595,84,10454,317354,1037,P14151,L-selectin,1,169659808,169680839
SELP,0.176658318502003,0.322376409113323,0.691257378369938,0.58762926646367,10454,312497,1038,SELP,0.929078455957765,0.928137047377603,0.707067603642145,0.383285364428169,0.619091825517098,0.655637477088491,0.0180876447187015,0.000668746076728921,1676,162,10454,312497,1038,P16109,P-selectin,1,169558087,169599431
SELPLG,0.847078772032077,0.750090420384196,0.680322574241554,0.828575430114046,10454,312713,1039,SELPLG,0.615696423565841,0.834903003206843,0.741373010601083,0.013796014388499,0.0208633593939702,0.195527688334934,0.204051955103867,0.129887765488192,827,117,10454,312713,1039,Q14242,P-selectin glycoprotein ligand 1,12,109015686,109027735
SEMA3F,0.831517881586184,0.908112973885054,0.910223138724865,0.905435533640591,10454,312630,1040,SEMA3F,0.891732667028955,0.686955165701857,0.3921025316609,0.415161347281432,0.645902012552753,0.646576093844696,0.0214801042847711,4.66579803901761e-05,487,113,10454,312630,1040,Q13275,Semaphorin-3F,3,50192478,50226508
SERPINA1,0.361854734817527,0.432327657806702,0.575300211246683,0.615224542025531,10454,317946,1041,SERPINA1,0.904574227514379,100,100,0.0777040544562988,100,100,0.015722788800732,2.74354968116923e-05,1534,124,10454,317946,1041,P01009,Alpha-1-antitrypsin,14,94843084,94857030
SERPINA11,0.260087207954664,0.67909459801152,0.104766597370595,0.0885068044883306,10454,312214,1042,SERPINA11,0.538622840771087,0.67090202484832,0.516855133730344,0.168886608789355,0.356537733873063,0.680258851452249,0.308727928020508,0.0111110995968904,1536,142,10454,312214,1042,Q86U17,Serpin A11,14,94908801,94919127
SERPINA12,0.309729533035677,0.629909376553904,0.0519689173249129,0.316029392758471,10454,313664,1043,SERPINA12,0.00219422145394342,0.00862050775269712,0.720370403612362,0.602847794896309,0.442911590315428,0.243876350125271,0.340954576515335,0.323022637474609,1583,662,10454,313664,1043,Q8IW75,Serpin A12,14,94953611,94984181
SERPINA3,0.250089330854765,0.579604207229487,0.792135798112758,0.791556563633017,10454,317479,1044,SERPINA3,0.994509216016652,0.618252270724623,0.32677804188278,0.963897141015025,0.184352023984474,0.0660015760130139,0.0722665474307344,0.000170886850095409,1520,124,10454,317479,1044,P01011,Alpha-1-antichymotrypsin,14,95078714,95090392
SERPINA4,0.272217929723893,0.441629652436852,0.197876333066625,0.119494680135118,10454,317935,1045,SERPINA4,0.179545848570162,0.402513221402616,0.891054521473673,0.64332063362915,0.174555011182839,0.0702743561507491,0.195057869345761,0.00915615472041937,1582,317,10454,317935,1045,P29622,Kallistatin,14,95027428,95036250
SERPINA5,0.625739603415411,0.764854275410275,0.0455267732489942,0.303275091855691,10454,317821,1046,SERPINA5,0.0455156855415113,100,100,0.850325737178488,100,100,0.0322672274775906,2.80533014256226e-05,1598,69,10454,317821,1046,P05154,Plasma serine protease inhibitor,14,95027779,95059457
SERPINA6,0.221226058120652,0.832823825268543,0.695620123142408,0.681179808919145,10454,317354,1047,SERPINA6,0.0499379075324737,0.142987091457253,0.829014760511521,0.297773909950962,0.57994406367551,0.940817720970803,0.0395148128891803,1.88173272638387e-06,1552,31,10454,317354,1047,P08185,Corticosteroid-binding globulin,14,94770585,94789731
SERPINA9,0.466561797405428,0.734645271083947,0.37414416573718,0.437884609391789,10454,312983,1048,SERPINA9,0.361034498457207,0.653283886136102,0.895553621654651,0.337137586686282,0.435476480810204,0.389230860939252,0.241124482822105,0.0260692718765218,1554,329,10454,312983,1048,Q86WD7,Serpin A9,14,94929054,94946026
SERPINB6,0.874853527492299,0.742865486575858,0.724403112274406,0.902404131839435,10454,312472,1049,SERPINB6,0.310588574518883,0.247412393009417,0.183978360005404,0.835722959965176,0.803895559777348,0.530428777078537,0.0260849652646515,0.00050365975741691,1566,41,10454,312472,1049,P35237,Serpin B6,6,2948393,2972090
SERPINB8,0.508804501736357,0.461934432592229,0.686965691510357,0.531617521010851,10454,312284,1050,SERPINB8,0.345300874115959,100,100,0.565979497870683,100,100,0.231238529310708,7.52477073001723e-05,1020,109,10454,312284,1050,P50452,Serpin B8,18,61637159,61672278
SERPINB9,0.817029106873113,0.576414087363933,0.778153126709616,0.989449571610547,10454,312918,1051,SERPINB9,0.634096738501527,0.603345284700483,0.375933223586298,0.186316202366894,0.342610460757985,0.529258269107225,0.0144076075730065,6.16937460666288e-05,1513,89,10454,312918,1051,P50453,Serpin B9,6,2887500,2903514
SERPINE2,0.460332327794441,0.439505838864627,0.193387164809218,0.613341573715667,10454,317414,1052,SERPINE2,0.412692815454118,0.515429904363683,0.418515874918833,0.12305310298135,0.244716163129846,0.508432637228605,0.110431725271287,0.00108591575278194,1169,245,10454,317414,1052,P07093,Glia-derived nexin,2,224839829,224904036
SERPINF1,0.645779991359156,0.451810502842961,0.913356652981906,0.727115157271021,10454,317815,1053,SERPINF1,0.815568249857242,100,100,0.286012543148682,100,100,0.0616752584484502,2.84855526654016e-05,1147,170,10454,317815,1053,P36955,Pigment epithelium-derived factor,17,1665253,1680868
SERPINF2,0.560815133737647,0.593912274033055,0.908833154953097,0.854826671773866,10454,317933,1054,SERPINF2,0.833873427173655,100,100,0.628947668884274,100,100,0.0229236849243875,1.13315367206814e-06,1168,92,10454,317933,1054,P08697,Alpha-2-antiplasmin,17,1646130,1658562
SERPING1,0.75374708781869,0.999999889608281,0.651734466050063,0.968244519420313,10454,317415,1055,SERPING1,0.551287665097915,100,100,0.474759500100163,100,100,0.043690646094417,7.239074804056e-06,873,134,10454,317415,1055,P05155,Plasma protease C1 inhibitor,11,57364860,57382326
SERPINH1,0.340355574650943,0.465740444740626,0.964919709166583,0.693791358049575,10454,317953,1056,SERPINH1,0.651642754876342,0.853283210191805,0.736197928203677,0.144834412653568,0.0577249501633296,0.058539013837383,0.0133311533121383,0.000631263775988795,540,43,10454,317953,1056,P50454,Serpin H1,11,75273101,75283828
SERPINI1,0.771743946720864,0.581728969328007,0.65839122242369,0.64992557124528,10454,318138,1057,SERPINI1,0.187521732399422,0.216480663187319,0.249956595322358,0.96848148037742,0.501941566724324,0.240616284288308,0.0942457206590127,2.05545829154034e-05,848,141,10454,318138,1057,Q99574,Neuroserpin,3,167453031,167543356
SERPINI2,0.568517441744371,0.726939321853977,0.971996133466744,0.783372285571966,10454,317541,1058,SERPINI2,0.00314245485522889,0.0119034193619269,0.708863886799459,0.0632959965070105,0.0244158351904234,0.0461475283572585,0.0683259446223159,0.00985194696788424,852,53,10454,317541,1058,O75830,Serpin I2,3,167159577,167196792
SETMAR,0.444463652367442,0.705364477969378,0.897849966691647,0.777405603690255,10454,313027,1059,SETMAR,0.886138777699046,100,100,0.684052292663667,100,100,0.0304831209016457,1.16781426581273e-05,896,128,10454,313027,1059,Q53H47,Histone-lysine N-methyltransferase SETMAR,3,4344988,4359251
SEZ6L,0.904497922150206,0.701265239683019,0.87488234368241,0.936507940683108,10454,312549,1060,SEZ6L,0.794264385906461,100,100,0.281493196474904,100,100,0.0235567558888585,6.00414568705571e-06,1434,208,10454,312549,1060,Q9BYH1,Seizure 6-like protein,22,26565440,26779562
SEZ6L2,0.338612004823841,0.494008542681344,0.0127686308683302,0.0445371176984484,10454,312825,1061,SEZ6L2,0.0780766481733113,0.176767685213454,0.547686323471125,0.113800525307983,0.129252522090268,0.207134414750088,0.0216543578338113,1.6191642133781e-05,306,59,10454,312825,1061,Q6UXD5,Seizure 6-like protein 2,16,29882480,29910868
SFRP1,0.579352550516276,0.60825411020731,0.834843246371624,0.897265914898636,10454,313029,1062,SFRP1,0.410711507659912,0.62415468915324,0.606032059260768,0.600264720342318,0.265773983416415,0.123242828763804,0.0608903726057985,1.8251750273681e-05,1330,179,10454,313029,1062,Q8N474,Secreted frizzled-related protein 1,8,41119481,41167016
SFRP4,0.780964736218002,0.572719076264144,0.0908715932845546,0.350685141071187,10454,318083,1063,SFRP4,0.216321843162927,100,100,0.925099360992195,100,100,0.0295721152994361,7.74973047780662e-06,1891,77,10454,318083,1063,Q6FHJ7,Secreted frizzled-related protein 4,7,37945543,38065297
SFTPA1,0.116481881013309,0.486965388646723,0.797721830012101,0.225959779294915,10454,313474,1064,SFTPA1,0.135466143550385,0.266863254483206,0.520245827917523,0.00905792772123491,0.0240685394349593,0.422864750528024,0.0154349599150869,1.12509203301623e-05,1363,42,10454,313474,1064,Q8IWL2,Pulmonary surfactant-associated protein A1,10,81370695,81375196
SFTPA2,0.985841901358112,0.758667645328562,0.00420930514457385,0.00368419274941134,10454,313474,1065,SFTPA2,0.853417709224492,0.982928901345315,0.986122526082255,0.0741846645338623,0.201463207313766,0.898133308611148,0.260531323496603,0.0281681323475706,1334,289,10454,313474,1065,Q8IWL1,Pulmonary surfactant-associated protein A2,10,81315608,81320153
SFTPD,0.828313168199481,0.621972269799674,0.409368619512136,0.447830941773568,10454,312630,1066,SFTPD,0.595815447236217,0.621916027929446,0.413565157772947,0.833890394417451,0.964308939824337,0.865457535705566,0.391915082571638,0.0571302335428833,1580,159,10454,312630,1066,P35247,Pulmonary surfactant-associated protein D,10,81697496,81742370
SGSH,0.742329103169046,0.802965877774154,0.404892025476356,0.941547877417572,10454,317946,1067,SGSH,0.460651693956289,0.244087287817681,0.131384828868719,0.972490351555768,0.999221211015326,0.984674781750572,0.318997472908729,0.0023560671621989,1240,334,10454,317946,1067,P51688,N-sulphoglucosamine sulphohydrolase,17,78180515,78194722
SH3BP1,0.636444500545282,0.602963139833529,0.553757799044259,0.846689114283799,10454,317541,1068,SH3BP1,0.45130895508866,100,100,0.439763635020544,100,100,0.0187571530930452,2.89951423376599e-05,963,127,10454,317541,1068,Q9Y3L3,SH3 domain-binding protein 1,22,38030661,38062939
SH3GLB2,0.331177831862679,0.481509193209656,0.633047531809422,0.779914161574708,10454,317485,1069,SH3GLB2,0.55884380587752,100,100,0.669787553714719,100,100,0.0380774775900867,4.88310630781678e-05,465,94,10454,317485,1069,Q9NR46,Endophilin-B2,9,131769315,131790582
SHBG,0.0473657375911759,0.824030232383385,0.0976259082380181,0.377609763872272,10454,317378,1070,SHBG,0.177781504000582,0.0120556362601934,0.00805986205547636,0.0459142581184814,0.111190700575747,0.522841089553875,0.0575793510938625,0.00750104691828097,815,158,10454,317378,1070,P04278,Sex hormone-binding globulin,17,7517382,7536700
SHMT1,0.281304143065808,0.502554637510748,0.835935936209518,0.859111829539636,10454,312549,1071,SHMT1,0.807412407856818,0.960092245571548,0.882002086725453,0.613418726705024,0.114453488253592,0.0433951775718481,0.294564563600906,0.00920331484190478,636,98,10454,312549,1071,P34896,"Serine hydroxymethyltransferase, cytosolic",17,18231187,18266856
SIAE,0.30707936443167,0.53632284145124,0.495492709172423,0.99350462259575,10454,312612,1072,SIAE,0.395307439052206,0.0961982827980484,0.0465942930431266,0.680143862428007,0.179908168124505,0.0709610538381079,0.0238481975402071,0.00088955058072958,1342,113,10454,312612,1072,Q9HAT2,Sialate O-acetylesterase,11,124503009,124565603
SIGLEC1,0.903546874653999,0.783545748567115,0.364354344177211,0.367263276463306,10454,312493,1073,SIGLEC1,0.858655738771173,0.347321875599205,0.148928259960301,0.808336733570091,0.209626057882126,0.0799452761621772,0.130985215490228,0.0791781553263564,1494,360,10454,312493,1073,Q9BZZ2,Sialoadhesin,20,3667617,3687775
SIGLEC10,0.213609507204631,0.64661712753112,0.806958132123267,0.520655762127904,10454,312713,1074,SIGLEC10,0.511900325288523,0.797149019570473,0.878767088540936,0.381278885350962,0.115635371457212,0.0596155450534905,0.130643060782734,0.0106036519359893,1491,286,10454,312713,1074,Q96LC7,Sialic acid-binding Ig-like lectin 10,19,51913275,51921057
SIGLEC5,0.517940824659366,0.526228155087865,0.255244035363446,0.572910143006494,10454,312640,1075,SIGLEC5,0.626615352209899,0.854981951377414,0.781849589411884,0.914333491075997,0.672028072666501,0.376122537776182,0.548755368844021,0.222807508469718,1385,705,10454,312640,1075,O15389,Sialic acid-binding Ig-like lectin 5,19,52114781,52150151
SIGLEC6,0.61042819165413,0.533250923239254,0.0409807307176641,0.711078276245327,10454,312360,1076,SIGLEC6,0.0951656977563178,0.191737745184789,0.471433287485084,0.758750086438126,0.876282215551793,0.68028093154166,0.158657389057346,0.032517840699682,1443,583,10454,312360,1076,O43699,Sialic acid-binding Ig-like lectin 6,19,52022779,52035110
