gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
PHYKPL,0.0587651034182045,0.246317659795518,0.87142174162091,0.640728493147988,10454,318083,2044,PHYKPL,0.323166820108326,0.410385740238815,0.369532245903195,0.0589503338389548,0.162116887496663,0.78814789147598,25.5465205898323,20.141203633636195,32,10454,318083,2044,Q8IUZ5,5-phosphohydroxy-L-lysine phospho-lyase,5,177635498,177659792
PI16,0.0244536365541263,0.116599372283179,0.265903145135923,0.248379239044216,10454,317378,2045,PI16,0.229446526852475,0.08995522375899,0.0662928798916959,0.63027889780581,0.657011374678371,0.435381608252612,42.5078333722559,4.614756485391198,26,10454,317378,2045,Q6UXB8,Peptidase inhibitor 16,6,36922209,36932613
PI3,0.491730837093963,0.516844586586413,0.976567412203893,0.830473788397841,10454,313115,2046,PI3,0.848406091399565,0.868984860071254,0.621110445974288,0.197592972256661,0.435195626079825,0.950554870830794,334.398083516633,13.288478499343352,5,10454,313115,2046,P19957,Elafin,20,43803517,43805185
PIGR,0.352804377488469,0.543829133735088,0.930119582153249,0.97514505901752,10454,313111,2048,PIGR,0.785160357553686,100,,0.460801612052436,,,15.481517358262,<rpy2.rinterface_lib.sexp.NULLType object at 0x7efd3c500940> [RTYPES.NILSXP],4,10454,313111,2048,P01833,Polymeric immunoglobulin receptor,1,207101863,207119811
PIK3AP1,0.179953186607557,0.398425426168412,0.561712795489545,0.304722341821666,10454,312713,2049,PIK3AP1,0.745765452943805,0.851455225668006,0.641729302922093,0.259170627685398,0.457781589505444,0.59051163239204,93.7714134689324,3.817768803363123,13,10454,312713,2049,Q6ZUJ8,Phosphoinositide 3-kinase adapter protein 1,10,98353069,98480271
PLA2G15,0.138056743689069,0.304261977266954,0.227174988217497,0.328052345977932,10454,312549,2061,PLA2G15,0.289279938348087,0.46522630130739,0.523227195881141,0.403586762043879,0.0146594380592785,0.0053780483605894,272.836673793557,32.44471172998469,6,10454,312549,2061,Q8NCC3,Phospholipase A2 group XV,16,68279207,68294961
PLA2G1B,0.0615090897148799,0.741691997576694,0.0726456249754542,0.846577537727267,10454,312271,2062,PLA2G1B,0.0380771827930478,0.0635946912029351,0.271524813798504,0.851771254070213,0.980666613920508,0.94876388154467,12.8356472192647,1.907945061316001,8,10454,312271,2062,P04054,Phospholipase A2,12,120759914,120765592
PLA2G2A,0.581049184633202,0.473669145423647,0.794713627110913,0.891794414875858,10454,312718,2063,PLA2G2A,0.2771479466811,0.451491845152977,0.522268906234007,0.771314160980348,0.854972964727609,0.632348459415586,416.535588170778,12.31600817636177,17,10454,312718,2063,P14555,"Phospholipase A2, membrane associated",1,20301925,20306932
PLA2G7,0.267663627448078,0.385128413998592,0.86772971840594,0.999999928591526,10454,312640,2065,PLA2G7,0.427814076583261,0.532107289070964,0.426231539274835,0.379251169476537,0.655257721606194,0.787978897289295,21.9972636811167,20.29901139369797,9,10454,312640,2065,Q13093,Platelet-activating factor acetylhydrolase,6,46671938,46703430
PLAT,0.110693604785367,0.347332632504336,0.904849257861373,0.929848003298118,10454,312331,2066,PLAT,0.767155449762044,0.422628146467494,0.201043557088697,0.627995705051986,0.0790048368944952,0.0277795535190113,44.3357121844694,2.4010573419404344,3,10454,312331,2066,P00750,Tissue-type plasminogen activator,8,42032236,42065242
PLAU,0.686804990149912,0.876018453353163,0.407733407265363,0.975688966868386,10454,312640,2067,PLAU,0.304193619199275,0.526841407480472,0.634481684742718,0.0555587343472302,0.106524310082457,0.367078226892372,28.8466285088642,4.575025933280876,3,10454,312640,2067,P00749,Urokinase-type plasminogen activator,10,75668935,75677255
PLAUR,0.769023123762572,0.52883121593581,0.835773498374961,0.789602771959017,10454,312910,2068,PLAUR,0.720398715596193,0.762209339740353,0.519471059424804,0.407053064317999,0.698880865533183,0.864411110264584,26.7273416235738,7.328640204358194,13,10454,312910,2068,Q03405,Urokinase plasminogen activator surface receptor,19,44150247,44174699
PLB1,0.21858100884819,0.415578899153528,0.00668966883643513,0.0276555623876603,10454,317485,2069,PLB1,0.332279421168692,0.506218648983252,0.516137701773046,0.658305740434729,0.876183918096583,0.793135393632092,842.151109525726,146.9618095939586,34,10454,317485,2069,Q6P1J6,"Phospholipase B1, membrane-associated",2,28680012,28866654
PLCB2,0.270199651433622,0.559999503647091,0.946442181833651,0.918894968731117,10454,317485,2071,PLCB2,0.83104897512985,0.8536294421493,0.602672171805226,0.0351733367091533,0.0331179591192905,0.123006026651535,22.9425535524785,1.5990834570361738,13,10454,317485,2071,Q00722,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2",15,40570377,40600136
PLG,0.704417761302908,0.702825034198559,0.937276448684107,0.917755652395375,10454,318160,2073,PLG,0.960734434480535,0.998306744899982,0.975209625796949,0.0186439860160238,0.0460394261583674,0.430335359559705,125.444284032605,13.026644726874546,16,10454,318160,2073,P00747,Plasminogen,6,161123270,161174347
PLTP,0.620998093361533,0.645460361040838,0.870644843765462,0.860783601376826,10454,312325,2078,PLTP,0.886197465085359,0.984018221772917,0.913718668185535,0.744819275587207,0.100069430093605,0.0339377153887893,525.645629918653,57.436423158612165,7,10454,312325,2078,P55058,Phospholipid transfer protein,20,44527399,44540794
PLXDC1,0.407200384006877,0.968149637691571,0.352945465755553,0.897354293586604,10454,313474,2079,PLXDC1,0.387676844879589,0.627928743882663,0.667561459345831,0.5607858771386,0.690841451824286,0.52639576452141,57.1449967628117,2.7495200385517693,19,10454,313474,2079,Q8IUK5,Plexin domain-containing protein 1,17,37219556,37310647
PLXNA4,0.910567021231443,0.585510027998879,0.69034145625326,0.765137555284136,10454,312713,2081,PLXNA4,0.859550526781686,0.917244787470695,0.70684719441308,0.559994845131308,0.530198428222185,0.33504649591577,17.877086798997,3.349987298844062,13,10454,312713,2081,Q9HCM2,Plexin-A4,7,131808091,132333447
PLXNB2,0.884515311343445,0.459108551165206,0.420473073621971,0.577604699460152,10454,312388,2082,PLXNB2,0.0758898233840693,0.188235913288605,0.663364946645295,0.0540414517339872,0.155977743885335,0.945508220481713,223.810885885376,13.058026530003032,30,10454,312388,2082,O15031,Plexin-B2,22,50713408,50746056
PM20D1,0.0657531325952758,0.175513297796296,0.0880347657530746,0.0981289133730368,10454,312815,2084,PM20D1,0.830577071743761,0.77791903078492,0.49928001023216,0.238028531037119,0.345395029068823,0.391621292054405,2679.26605164588,969.1759526838026,12,10454,312815,2084,Q6GTS8,N-fatty-acyl-amino acid synthase/hydrolase PM20D1,1,205797150,205819260
PMM2,0.555402320575348,0.636430199020989,0.492945199785,0.835868013248162,10454,318445,2086,PMM2,0.119252664085982,0.0573248383559472,0.0696651486961224,0.857563786438382,0.30706272599369,0.126967836419939,32.8851259867196,3.7832165560112943,22,10454,318445,2086,O15305,Phosphomannomutase 2,16,8882680,8943188
PNLIPRP1,0.0741099826100979,0.582472208281615,0.0184979741403092,0.126277977270423,10454,317485,2090,PNLIPRP1,0.0021316862203597,0.0028365867757999,0.129531773978085,0.0010773302537554,0.0038426849281447,0.510289748131841,100.549412314821,3.048996906193933,15,10454,317485,2090,P54315,Inactive pancreatic lipase-related protein 1,10,118349897,118368687
PNLIPRP2,0.0194533133565837,0.0349025972458496,0.196899643269059,0.919837860080367,10454,312664,2091,PNLIPRP2,0.122854110939076,0.28916652894234,0.750559032899635,0.965939113820952,0.112509589925193,0.0366284778115371,14394.1979218628,3196.0566337623377,8,10454,312664,2091,P54317,Pancreatic lipase-related protein 2,10,118380465,118404654
PODXL,0.142455081757026,0.597396111814866,0.591204769953133,0.410140770281152,10454,312825,2095,PODXL,0.594854595565534,0.580541922909893,0.369681421485175,0.968223817206505,0.917947169355476,0.68042865909797,73.8140593088835,24.91230955414068,14,10454,312825,2095,O00592,Podocalyxin,7,131185021,131242976
PODXL2,0.0413920553931583,0.393800354903045,0.34057404234949,0.829153917502653,10454,312549,2096,PODXL2,0.0815388684646019,0.009603354635085,0.0123691425959274,0.0264391247080371,0.0803554976745746,0.733936036827975,83.2039811664633,5.842283335455614,8,10454,312549,2096,Q9NZ53,Podocalyxin-like protein 2,3,127348024,127391652
POMC,0.260005465413216,0.594851417358052,0.446384167797141,0.852429032752172,10454,318239,2100,POMC,0.302591190866269,0.192674059363093,0.135291206524315,0.003024861352337,0.0082415654877825,0.369682631062637,15.1033625605499,2.373477737478221,7,10454,318239,2100,P01189,Pro-opiomelanocortin,2,25383722,25391772
PON1,0.319081627221905,0.414916067963932,0.504362484675031,0.919681741136768,10454,317378,2101,PON1,0.190026224079607,0.393151698381394,0.6987454985235,0.682526718898574,0.0234390825536666,0.006745957027905,751.572795021037,41.459935474059854,25,10454,317378,2101,P27169,Serum paraoxonase/arylesterase 1,7,94926988,95025673
PON2,0.0317787051451304,0.317485392450578,0.795656361556369,0.945996589271472,10454,313327,2102,PON2,0.684369271518641,0.141018743593376,0.0527347600452894,0.547199213259519,0.624080322894935,0.446079821362786,1274.9607937271,85.2902729683928,22,10454,313327,2102,Q15165,Serum paraoxonase/arylesterase 2,7,95034175,95064510
PON3,0.918563496714585,0.672877170366866,0.733382643236661,0.7385610547106,10454,312493,2103,PON3,0.693268177469407,0.922102765002501,0.935083613848233,0.160071440484868,0.180830870514928,0.229036325192802,154.371358139226,39.586897458174654,20,10454,312493,2103,Q15166,Serum paraoxonase/lactonase 3,7,94989256,95025680
POSTN,0.876684534222092,0.894839130113423,0.837805478833556,0.870902940287257,10454,317421,2104,POSTN,0.977848409042181,0.0012092786754177,0.0002470982324085,0.527779961106706,0.46759710794646,0.289567486268152,151.809303447527,10.791080822518843,11,10454,317421,2104,Q15063,Periostin,13,38136720,38172981
PPCDC,0.666886913719653,0.438274636373619,0.621897674607455,0.985097212582587,10454,312346,2106,PPCDC,0.53854450384512,0.647577310114189,0.483577442748311,0.635862126274659,0.62963942250459,0.40244103982572,180.641633446489,27.492992880789348,12,10454,312346,2106,Q96CD2,Phosphopantothenoylcysteine decarboxylase,15,75315896,75409803
PPL,0.55227369383289,0.765470322361846,0.956442945672993,0.966454536074337,10454,318326,2110,PPL,0.937725329912883,0.541525058301805,0.269248894788099,0.595139200787045,0.747718833052413,0.584468028705319,15.0661389936877,3.479853989814152,14,10454,318326,2110,O60437,Periplakin,16,4932508,5010742
PPP1R14A,0.408254019909273,0.471877913902939,0.954609947120499,0.906473053001358,10454,317463,2118,PPP1R14A,0.677684091308748,0.271359915911192,0.118595973926163,0.597641782391447,0.0142794160364138,0.0041447354051838,90.0022841224152,4.066580571173616,9,10454,317463,2118,Q96A00,Protein phosphatase 1 regulatory subunit 14A,19,38741877,38747231
PPP1R14D,0.0189419232129606,0.061895914779016,0.333974820763685,0.971474407387344,10454,317463,2119,PPP1R14D,0.621168186361582,100,,0.541766098425585,,,27.3904643735073,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f1e875a98c0> [RTYPES.NILSXP],2,10454,317463,2119,Q9NXH3,Protein phosphatase 1 regulatory subunit 14D,15,41107650,41120907
PPP2R5A,0.229268477217254,0.619411404875299,0.758844752883506,0.867350860011658,10454,317541,2122,PPP2R5A,0.7276877643558,0.418560687053355,0.203015150627547,0.726156881764176,0.750397411422892,0.501559780299331,19.8459091985463,3.791331527053345,4,10454,317541,2122,Q15172,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform,1,212458879,212535200
PRAP1,0.46700394538637,0.561343793996977,0.976410071596396,0.928968283924023,10454,317421,2128,PRAP1,0.67450034765279,0.813123621811345,0.626120519890087,0.0487611137830549,0.143414627963944,0.982545342425313,129.928500155204,134.39459156928606,7,10454,317421,2128,Q96NZ9,Proline-rich acidic protein 1,10,135160650,135166187
PRCP,0.229100903646995,0.54034425725058,0.290063318885808,0.91865195809667,10454,312423,2130,PRCP,0.0897098731637512,0.0297792380958947,0.0416774495838678,0.214059505552143,0.458564233307394,0.900743457088764,26.8735175350289,7.0464237270519074,11,10454,312423,2130,P42785,Lysosomal Pro-X carboxypeptidase,11,82534544,82681626
PRDX1,0.724839898454892,0.858951126170616,0.917808140890211,0.883103318788365,10454,313622,2131,PRDX1,0.819348910227965,0.889378510291687,0.669404110454229,0.9138904355352,0.340123057238702,0.143016443782431,15.7228719596934,4.4270094071013615,7,10454,313622,2131,Q06830,Peroxiredoxin-1,1,45976708,45988719
PRDX3,0.739214442263727,0.635767361333059,0.364100454888093,0.875118045191824,10454,313327,2133,PRDX3,0.571382306868522,0.775920698290972,0.665390707138309,0.168938601282192,0.380607616363792,0.842188292027888,19.2178347121478,3.498484736751968,5,10454,313327,2133,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial",10,120927215,120938345
PRDX5,0.971931823194486,0.882031146823534,0.20448931407579,0.964386125053637,10454,312284,2134,PRDX5,0.15857408339556,0.197267867474758,0.261906998245029,0.905719410024841,0.971886988076218,0.835718624322353,27.8281666766799,5.458277099009927,6,10454,312284,2134,P30044,"Peroxiredoxin-5, mitochondrial",11,64085560,64089283
PRDX6,0.84375410897318,0.678618622911963,0.737552951905995,0.890154690761736,10454,312360,2135,PRDX6,0.660792342057392,0.811702600425668,0.635498066131196,0.166950889028604,0.367884361191419,0.764349099287207,71.6980064317005,7.065625390200816,5,10454,312360,2135,P30041,Peroxiredoxin-6,1,173446405,173457946
PRELP,0.603835041692632,0.893355117179044,0.0413079808143122,0.0486824524916736,10454,312664,2137,PRELP,0.692627948049355,0.260839937956702,0.111606263157731,0.730673583729487,0.935771033993499,0.904896570947323,334.005537470207,269.6021875243408,13,10454,312664,2137,P51888,Prolargin,1,203444956,203460480
PRG2,0.243315127361452,0.70517010338063,0.857448206928143,0.929460657696742,10454,317421,2138,PRG2,0.886738330578155,0.631096486537215,0.342710961099924,0.343900922696525,0.483921592546971,0.455945229383971,21.0994474370488,5.330868815925742,9,10454,317421,2138,P13727,Bone marrow proteoglycan,11,57154267,57158130
PRG3,0.337507762020307,0.545594967118982,0.831358754563769,0.979747873875328,10454,317421,2139,PRG3,0.949652238394196,0.194425277473522,0.0705029674677137,0.887251333674319,0.0874076484499077,0.0275783422933245,23.6591721099932,2.9665333623545727,9,10454,317421,2139,Q9Y2Y8,Proteoglycan 3,11,57144242,57148623
PRKAB1,0.669255752659895,0.959159096602212,0.796122982063835,0.985572649194268,10454,313327,2140,PRKAB1,0.885964851645916,0.97418492108033,0.858597837181443,0.372170546541546,0.66862156613442,0.925810228261732,197.781338916459,6.410952689298697,3,10454,313327,2140,Q9Y478,5'-AMP-activated protein kinase subunit beta-1,12,120105558,120119435
PRKG1,0.0157264703866782,0.0622995961348571,0.872854343631689,0.653099838959335,10454,318083,2146,PRKG1,0.649048008128151,0.553969135799221,0.323646499708556,0.690955345820587,0.923486173242923,0.972994034635848,13.8088823132242,3.40417764753868,30,10454,318083,2146,Q13976,cGMP-dependent protein kinase 1,10,52750945,54058110
PRND,0.0243338627603357,0.213093590749661,0.917115408772309,0.264175786039022,10454,317485,2149,PRND,0.605564929412109,0.596391629958953,0.381144379113848,0.650632415383829,0.644671031873649,0.412033408131056,46.8262312917349,4.854897441584747,34,10454,317485,2149,Q9UKY0,Prion-like protein doppel,20,4702556,4709106
PROC,0.263776894709471,0.547257100070409,0.0802518734510258,0.91471437728025,10454,312558,2150,PROC,0.0937995216945329,0.0130278684974152,0.0153725982773128,0.184575555821893,0.088264328720004,0.0785599970973075,89.1988176430504,3.664996940208901,3,10454,312558,2150,P04070,Vitamin K-dependent protein C,2,128176003,128186822
PROCR,0.0408126070394914,0.158279516415412,0.982244506439645,0.668680369016573,10454,318445,2151,PROCR,0.560747156078733,0.250845961105377,0.119236572695621,0.0140744242571168,0.0142036619511129,0.115321879668723,600.84331327834,3.8516938848381623,3,10454,318445,2151,Q9UNN8,Endothelial protein C receptor,20,33759876,33765165
PROK1,0.246208626617861,0.416759524195608,0.0100569141295911,0.028771380687723,10454,312713,2152,PROK1,0.17707317744387,0.245973047504996,0.321437592634463,0.975826457328302,0.578708321960771,0.295808909244315,339.979867287131,27.621652782658185,19,10454,312713,2152,P58294,Prokineticin-1,1,110993822,110999976
PRR4,0.0259763380795523,0.841121901725869,0.947294911590669,0.864938967108939,10454,318317,2154,PRR4,0.0593215167243572,0.127976858190086,0.455996956414889,0.912344400666044,0.655109099771218,0.361179568072282,730.569914045612,7.6481792676712175,13,10454,318317,2154,Q16378,Proline-rich protein 4,12,10977559,11324212
PRRT3,0.179252405001866,0.397584276952915,0.00543396612003627,0.0022849464180621,10454,318239,2156,PRRT3,0.363298928468867,0.57919074348706,0.606152133231981,0.359275160007399,0.112776014288851,0.0604763174583961,81.6421524489358,1.451802585694256,7,10454,318239,2156,Q5FWE3,Proline-rich transmembrane protein 3,3,9987226,9994078
PRSS22,0.851957014554916,0.667515525999911,0.760423076566048,0.801602062900395,10454,318326,2158,PRSS22,0.774866256596479,0.904043229540767,0.729089253795289,0.774459780896448,0.955640623429193,0.925950243256244,81.8174077768411,6.867785004208384,12,10454,318326,2158,Q9GZN4,Brain-specific serine protease 4,16,2902728,2908171
PRSS27,0.449876692363619,0.446460990061873,0.605196987890377,0.834778832164167,10454,312746,2159,PRSS27,0.822572071119667,0.692425126445016,0.407939679678225,0.305501808234704,0.591377115961992,0.98076156540648,63.6340031639336,4.1994717378151085,6,10454,312746,2159,Q9BQR3,Serine protease 27,16,2762419,2770552
PRTFDC1,0.17351450064082,0.466542019235462,0.673787606397682,0.789819847539344,10454,313518,2162,PRTFDC1,0.889116442842853,0.0811309397622496,0.0252931230404964,0.0497170805427149,0.0282983633973815,0.0701747304538366,19.0665009821657,7.561847840452743,13,10454,313518,2162,Q9NRG1,Phosphoribosyltransferase domain-containing protein 1,10,25137536,25241533
PRTG,0.736849862818504,0.59713981947151,0.87177867658158,0.905476744833169,10454,312360,2163,PRTG,0.822400003305512,0.970647062785013,0.923567152269376,0.997485802438087,0.921458162316272,0.685876553888827,159.234108112794,23.581495638100154,30,10454,312360,2163,Q2VWP7,Protogenin,15,55903744,56035288
PRTN3,0.974048605905873,0.812183767859861,0.627459982967242,0.603751463101398,10454,313542,2164,PRTN3,0.986863664726279,0.598511336847958,0.311029408088743,0.761863885260647,0.267862686963965,0.110803195975459,219.563184834329,5.377036311502777,24,10454,313542,2164,P24158,Myeloblastin,19,840963,848175
PSAP,0.833171488104882,0.854011939301075,0.99213996449522,0.7868985799679,10454,317722,2166,PSAP,0.166081066517983,0.356996820615582,0.706127467484738,0.0765895654565637,0.0261457947739454,0.0415778667911949,88.765470518284,3.1781650095069134,17,10454,317722,2166,P07602,Prosaposin,10,73576055,73611126
PSAPL1,0.32007462839882,0.494048459533429,0.917138011165307,0.846556166177356,10454,317541,2167,PSAPL1,0.92983116063472,0.238292576780621,0.090772419147046,0.691008623481472,0.315080652616834,0.142397800889213,248.883642004438,20.593221321102064,38,10454,317541,2167,Q6NUJ1,Proactivator polypeptide-like 1,4,7432022,7436700
PSCA,0.350113878807824,0.731468991414982,0.0797049275802196,0.0793652853248896,10454,317541,2168,PSCA,0.823742096794112,0.138690329102328,0.0482508156426311,0.225310691614396,0.416261909438323,0.594962214992982,5021.31281399346,1154.005726628407,16,10454,317541,2168,O43653,Prostate stem cell antigen,8,143751726,143764142
PSME2,0.689793327035031,0.546933042241035,0.0224992420218618,0.370443315952822,10454,313080,2177,PSME2,0.0889139983281292,0.23479500236656,0.947735433672201,0.991963575969634,0.606536595077508,0.317340180177109,10.4073168643039,4.807746735555305,7,10454,313080,2177,Q9UL46,Proteasome activator complex subunit 2,14,24612574,24616779
PSMG4,0.974249672521308,0.916971483847385,0.949346726811196,0.999999845710397,10454,318326,2179,PSMG4,0.96105043654368,0.997820113197138,0.964511214142339,0.628371705415016,0.87373457247919,0.850173130642168,57.215638910949,3.3358456719596443,7,10454,318326,2179,Q5JS54,Proteasome assembly chaperone 4,6,3231637,3303607
PSRC1,0.442497497796192,0.815845161907205,0.776797685893561,0.981379414895236,10454,313474,2181,PSRC1,0.468191093132672,0.737522566606903,0.773676066768651,0.207062437974518,0.399748305627946,0.622768618707648,40.5422839565209,9.070526588812832,11,10454,313474,2181,Q6PGN9,Proline/serine-rich coiled-coil protein 1,1,109822178,109825808
PSTPIP2,0.403017619475586,0.603712312732403,0.742756916257598,0.733892204277953,10454,319163,2182,PSTPIP2,0.268027152752751,0.474071518902238,0.606011345754183,0.887187665505049,0.989967947499012,0.994944487782941,41.5395737613789,2.5835581704310395,8,10454,319163,2182,Q9H939,Proline-serine-threonine phosphatase-interacting protein 2,18,43563502,43652238
PTGR1,0.151612260108685,0.32975946392231,0.749665756376081,0.631687616924365,10454,317414,2186,PTGR1,0.576659382890343,0.733247342448584,0.578369459471036,0.464381445383047,0.763254379340295,0.943543266623583,367.524071538218,103.05588060237588,12,10454,317414,2186,Q14914,Prostaglandin reductase 1,9,114312002,114362135
PTH1R,0.165078922074679,0.640534528829505,0.0397698769082052,0.935616482684418,10454,312713,2188,PTH1R,0.0279083243634701,0.0890436650289264,0.951064657738364,0.602990271688861,0.713068114659956,0.524084939721719,41.1630583995229,4.903524530223157,4,10454,312713,2188,Q03431,Parathyroid hormone/parathyroid hormone-related peptide receptor,3,46919236,46945287
PTK7,0.746176991341954,0.881875743864196,0.172313420880268,0.951290310883503,10454,313518,2189,PTK7,0.0679959236362337,0.183201399408064,0.800670027518709,0.137611464080655,0.0892400167319135,0.104968505565737,20.65754601763,5.388667081218471,4,10454,313518,2189,Q13308,Inactive tyrosine-protein kinase 7,6,43044006,43129457
PTN,0.183202003628673,0.466375376785195,0.812470035497942,0.846357981475697,10454,313327,2190,PTN,0.259886205839209,0.496369515768992,0.716819346277936,0.841953983983821,0.360860356257377,0.157427217274912,64.5398617110124,5.962375776447331,9,10454,313327,2190,P21246,Pleiotrophin,7,136912088,137028611
PTPRB,0.770798361091065,0.636059953167238,0.880243069125336,0.995469163447286,10454,317414,2195,PTPRB,0.754067565694198,0.0590998806191698,0.018389623016518,0.124285016379878,0.162162901681606,0.258674629138796,35.5387278453179,3.148565363446907,29,10454,317414,2195,P23467,Receptor-type tyrosine-protein phosphatase beta,12,70910630,71031220
PTPRC,0.973042643614967,0.305875751722547,0.550414009927207,0.864749343574544,10454,317421,2196,PTPRC,0.556695330276152,0.786537984778532,0.713526383749486,0.451674692085923,0.514487425691391,0.382477979161464,33.4990054286083,5.918190406144677,12,10454,317421,2196,P08575,Receptor-type tyrosine-protein phosphatase C,1,198607801,198726545
PTPRF,0.664678856820391,0.633315311574643,0.13094309551918,0.784888914968924,10454,312214,2197,PTPRF,0.114445770554395,0.258907514581152,0.646026482216294,0.375766935325957,0.123383686852209,0.0651804636918324,24.0572359333092,5.040888032505353,3,10454,312214,2197,P10586,Receptor-type tyrosine-protein phosphatase F,1,43990858,44089343
PTPRH,0.258040506081836,0.430087532206689,0.961181836764283,0.936587682068052,10454,317541,2198,PTPRH,0.938067770347563,0.304851649739207,0.123710041540248,0.553795445087214,0.365641826271883,0.197382240898308,245.095853788587,58.73360186820465,31,10454,317541,2198,Q9HD43,Receptor-type tyrosine-protein phosphatase H,19,55692616,55720874
PTPRM,0.973031445835189,0.791141067477997,0.725533268160567,0.770625966351799,10454,312769,2200,PTPRM,0.370728043271075,0.573227741733189,0.576611319172541,0.563891166011117,0.691886642767237,0.525207836572412,10.132911162375,3.609049124088346,29,10454,312769,2200,P28827,Receptor-type tyrosine-protein phosphatase mu,18,7566780,8406859
PTPRN2,0.137200799629173,0.204444445863413,0.618751129722026,0.84224024638271,10454,313028,2201,PTPRN2,0.218151399740338,0.258860517386861,0.276045313425016,0.110659340711188,0.259729117191108,0.697147666313071,20.1336035651477,4.475108782153369,35,10454,313028,2201,Q92932,Receptor-type tyrosine-protein phosphatase N2,7,157331750,158380480
PTPRS,0.791508786196181,0.728573060204997,0.902856612769551,0.837608695645912,10454,312214,2203,PTPRS,0.753422825125734,0.0733393204793175,0.0235645677372852,0.632918935898422,0.604448826600544,0.377522963030944,53.9709891869088,4.380294886455724,40,10454,312214,2203,Q13332,Receptor-type tyrosine-protein phosphatase S,19,5158506,5340814
PTPRZ1,0.0810144484088277,0.378154597512898,0.0753770336351358,0.873746393440243,10454,317414,2204,PTPRZ1,0.0215448578937034,0.0383835482239139,0.265803883009704,0.990062677576404,0.511196864209306,0.246709075341318,65.7860871383003,4.570072006803152,13,10454,317414,2204,P23471,Receptor-type tyrosine-protein phosphatase zeta,7,121513143,121702090
PTS,0.575012400079322,0.507336332515864,0.831527027681141,0.88345958838868,10454,313672,2206,PTS,0.586012355086705,0.851626791473893,0.87533820998259,0.0201199668533262,0.0409676376276643,0.320109916726786,115.663049041118,8.472715062715018,8,10454,313672,2206,Q03393,6-pyruvoyl tetrahydrobiopterin synthase,11,112097088,112140678
PTX3,0.970835983910882,0.810782034787312,0.32013211123909,0.920280666471085,10454,312713,2208,PTX3,0.358192854629274,0.112428007722557,0.0603938105502134,0.85442419546187,0.890235179414806,0.655630177140209,24.856227048995,4.492303599407897,4,10454,312713,2208,P26022,Pentraxin-related protein PTX3,3,157154578,157161417
PVALB,0.975186678510351,0.955176358034399,0.982986298931078,0.553476814693158,10454,312525,2209,PVALB,0.345431398347449,0.551911085995087,0.584764248857609,0.45369069807931,0.150557852785662,0.0725042356286231,536.054108012104,145.5263189673603,16,10454,312525,2209,P20472,Parvalbumin alpha,22,37196728,37215523
PVR,0.151650389581136,0.495133484661215,0.0210813148183845,0.0384902788220276,10454,312346,2210,PVR,0.0544681754487373,0.0707125546165523,0.205893009022733,0.0060241181015801,0.0158370465250853,0.387191543782736,536.485290961193,37.98309984602748,12,10454,312346,2210,P15151,Poliovirus receptor,19,45147098,45166850
PXDNL,0.0727967456861218,0.317052159145512,0.00534443268518614,0.0772073835592418,10454,317550,2211,PXDNL,0.107928270061208,0.122720347269424,0.204289068841039,0.592209087941926,0.604908047950089,0.396653005474849,34.9846199360991,6.788194912620504,12,10454,317550,2211,A1KZ92,Peroxidasin-like protein,8,52232138,52722005
PXN,0.941283658654641,0.468553653213797,0.0820008494491817,0.928302727094501,10454,313518,2212,PXN,0.0435191523889263,0.129850836001197,0.929572398874283,0.157743477347606,0.233810377538519,0.33991137065828,667.53812193884,21.36512467578304,11,10454,313518,2212,P49023,Paxillin,12,120648250,120703574
PYY,0.105162789827923,0.375594693076774,0.124476365641019,0.155513142028341,10454,318445,2214,PYY,0.947011014240115,0.951180481843254,0.757074863008676,0.940876921588561,0.859049612094108,0.584914968705491,185.31750047208,18.7951795231042,6,10454,318445,2214,P10082,Peptide YY,17,42030106,42081837
PZP,0.496366354868847,0.651239802068554,0.63429588731018,0.980229529018827,10454,317354,2215,PZP,0.352053548734284,0.52717931632598,0.519739985062632,0.328645103349808,0.459701953871476,0.438530284887576,335.86631542712,9.784441474735804,19,10454,317354,2215,P20742,Pregnancy zone protein,12,9301436,9360966
QDPR,0.11194504368342,0.284814532342324,0.875401160489626,0.876263018939885,10454,312801,2216,QDPR,0.935675801285944,0.155479212895316,0.0538999331044654,0.310817886914795,0.549479389447371,0.679781190937392,263.650214378566,15.732208309642878,13,10454,312801,2216,P09417,Dihydropteridine reductase,4,17461884,17513857
QPCT,0.0141485528943798,0.0481099983700442,0.0563247846959262,0.0620251188923906,10454,312603,2217,QPCT,0.865156254661958,0.630264085013305,0.344300013177174,0.0755083019737024,0.0967452553183079,0.218784448158538,107.792534954735,7.849883729975047,12,10454,312603,2217,Q16769,Glutaminyl-peptide cyclotransferase,2,37571717,37600465
